Date,Open,High,Low,Close,Quantity
2000-12-27,53.51,54.0,53.01,53.66,298220
2000-12-28,53.33,54.3,53.0,53.87,363220
2000-12-29,54.4,54.4,53.71,54.18,279360
2001-01-01,53.81,54.39,53.62,53.83,110020
2001-01-02,53.61,54.49,53.51,54.22,481420
2001-01-03,54.1,55.49,54.0,55.22,836290
2001-01-04,56.0,56.8,54.7,55.06,709970
2001-01-05,55.5,58.9,55.5,58.33,3348550
2001-01-08,58.38,59.9,58.0,58.94,1344310
2001-01-09,58.9,59.9,58.51,59.56,1280020
2001-01-10,58.9,59.5,56.01,57.25,1747250
2001-01-11,56.51,56.51,54.8,55.12,877650
2001-01-12,55.5,56.2,54.51,54.79,818250
2001-01-15,55.0,55.26,53.45,53.64,295390
2001-01-16,53.2,54.5,52.5,52.94,429010
2001-01-17,54.2,54.28,53.0,53.16,580830
2001-01-18,52.6,54.1,52.6,52.99,473710
2001-01-19,53.0,53.8,51.0,51.5,1382740
2001-01-22,52.1,52.38,50.0,50.55,1101440
2001-01-23,50.0,51.52,49.31,49.55,776360
2001-01-24,50.5,52.39,50.1,51.39,1409700
2001-01-25,51.98,55.4,51.89,54.53,2031180
2001-01-29,53.25,58.89,50.62,58.22,3795270
2001-01-30,58.5,59.2,55.11,55.89,1983870
2001-01-31,55.5,57.7,55.3,55.49,1190810
2001-02-01,54.7,56.3,54.5,55.52,737150
2001-02-02,55.3,58.0,55.3,57.39,1898670
2001-02-05,57.5,58.29,55.38,55.87,1214430
2001-02-06,55.57,57.0,55.13,55.46,939340
2001-02-07,56.3,56.8,55.6,55.85,643310
2001-02-08,56.28,58.3,56.28,57.33,1827440
2001-02-09,57.8,60.5,57.79,59.31,3965740
2001-02-12,59.7,60.0,57.5,57.88,1316820
2001-02-13,58.0,58.2,57.15,57.48,854380
2001-02-14,57.2,57.9,57.03,57.11,342530
2001-02-15,57.4,58.78,57.11,57.44,855860
2001-02-16,58.4,58.4,56.5,56.74,777730
2001-02-19,57.48,57.9,56.62,57.77,581260
2001-02-20,57.8,57.8,56.65,56.86,618540
2001-02-21,57.05,57.4,56.33,56.79,392910
2001-02-22,57.0,57.2,54.0,56.28,749810
2001-02-23,56.1,57.18,55.11,55.56,634440
2001-02-26,56.4,57.58,55.72,56.97,776210
2001-02-27,57.4,59.7,57.4,59.13,1927790
2001-02-28,59.7,62.1,58.68,59.35,7308190
2001-03-01,60.48,60.9,58.61,59.85,3468220
2001-03-02,60.5,60.8,55.3,55.61,2408840
2001-03-05,55.51,57.4,51.64,52.62,2452810
2001-03-07,54.9,55.0,53.0,54.41,1049120
2001-03-08,54.8,54.8,53.7,54.08,618620
2001-03-09,53.11,55.0,51.13,54.04,833990
2001-03-12,54.03,55.9,54.0,54.51,931680
2001-03-13,53.51,55.3,53.0,54.6,1463510
2001-03-14,51.1,60.32,51.1,59.4,814590
2001-03-15,59.0,60.0,56.23,57.27,373230
2001-03-16,56.6,58.8,56.0,57.19,447950
2001-03-19,57.2,57.4,56.4,56.95,151460
2001-03-20,56.95,56.95,55.4,55.68,247290
2001-03-21,55.65,57.99,54.85,56.88,321560
2001-03-22,57.2,58.9,57.2,58.64,592290
2001-03-23,58.6,59.0,58.4,58.62,683870
2001-03-26,58.4,58.6,57.5,57.89,139560
2001-03-27,58.0,58.9,57.8,58.67,219800
2001-03-28,58.8,59.19,57.26,57.43,107230
2001-03-29,57.0,57.49,56.33,56.72,156150
2001-03-30,56.9,56.9,54.11,54.64,355110
2001-04-02,54.1,57.4,52.0,56.84,902810
2001-04-03,56.3,58.69,56.3,57.84,596920
2001-04-04,57.0,57.4,55.52,56.05,136320
2001-04-06,57.0,58.0,55.8,56.05,147880
2001-04-09,56.0,56.35,55.01,55.26,89450
2001-04-10,55.4,56.05,54.75,55.02,176170
2001-04-11,55.8,55.8,54.12,55.14,203870
2001-04-12,54.3,57.5,53.91,55.53,869840
2001-04-16,55.8,58.78,55.4,58.5,691130
2001-04-17,58.6,60.0,58.6,59.5,701400
2001-04-18,57.6,59.5,57.17,57.7,297180
2001-04-19,58.5,59.0,56.43,57.12,269710
2001-04-20,57.01,57.99,53.51,56.96,139290
2001-04-23,57.2,58.6,57.2,58.35,352230
2001-04-24,58.3,59.3,58.25,58.94,334650
2001-04-25,58.8,60.0,58.4,59.68,591170
2001-04-26,59.9,59.93,58.5,58.72,138650
2001-04-27,58.3,58.7,57.0,58.12,213590
2001-04-30,58.5,58.91,57.2,57.4,195140
2001-05-02,57.5,59.2,55.55,58.96,343360
2001-05-03,59.0,59.5,58.51,59.3,642410
2001-05-04,59.11,61.0,59.0,60.45,1335130
2001-05-07,60.5,62.1,60.5,61.18,763710
2001-05-08,61.0,62.2,60.2,60.89,1427270
2001-05-09,61.34,61.9,59.0,59.11,480180
2001-05-10,58.9,60.0,58.9,59.11,138160
2001-05-11,58.99,59.6,58.5,58.89,175810
2001-05-14,58.6,59.5,58.49,59.01,216240
2001-05-15,58.31,60.06,56.3,59.46,328350
2001-05-16,59.9,61.4,59.71,60.92,616420
2001-05-17,61.7,68.0,61.7,67.15,8420470
2001-05-18,67.51,70.2,65.3,66.01,3946970
2001-05-21,65.56,66.9,64.6,65.13,742860
2001-05-22,66.1,66.2,63.7,64.11,1909640
2001-05-23,64.4,65.1,64.3,65.0,1463900
2001-05-24,65.29,66.4,65.25,66.01,2887420
2001-05-25,66.4,66.5,65.51,66.02,1527000
2001-05-28,66.01,66.8,65.6,66.47,2108690
2001-05-29,66.5,68.4,66.5,67.4,2338350
2001-05-30,66.26,67.5,66.26,67.22,308510
2001-05-31,67.0,67.7,66.0,66.31,275560
2001-06-01,67.48,67.48,66.0,66.55,333190
2001-06-04,67.0,67.0,65.85,66.64,610370
2001-06-05,66.01,66.97,66.01,66.77,222660
2001-06-06,66.51,66.9,65.0,65.21,308480
2001-06-07,65.48,65.48,64.54,65.04,863240
2001-06-08,65.2,66.59,65.0,66.21,1654550
2001-06-11,66.5,67.3,65.71,67.0,2593410
2001-06-12,67.35,67.5,65.9,66.83,505720
2001-06-13,66.0,66.0,65.2,65.3,92520
2001-06-14,65.8,65.8,64.8,64.95,430660
2001-06-15,64.53,65.6,64.5,65.38,331120
2001-06-18,65.5,65.9,64.63,65.79,334900
2001-06-19,65.95,69.25,65.95,66.92,1279880
2001-06-20,66.61,67.6,64.2,67.44,357120
2001-06-21,67.49,67.5,66.5,66.61,302530
